player_id,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,drop_percentage,dropped_passes,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,first_downs_receiving,first_downs_rushing,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_broken_tackles,receiving_touchdowns,receiving_yards,receiving_yards_after_catch,receiving_yards_after_catch_per_reception,receiving_yards_before_catch,receiving_yards_before_catch_per_reception,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_broken_tackle,receptions_per_game,rush_attempts,rush_attempts_per_broken_tackle,rush_attempts_per_game,rush_broken_tackles,rush_touchdowns,rush_yards,rush_yards_after_contact,rush_yards_after_contact_per_attempt,rush_yards_before_contact,rush_yards_before_contact_per_attempt,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception,year,id
SmitZa00,,,,,,13,17,,1992-09-08,,,,,,,,,,,,,,,,,,,,,0.0,4.0,2.0,0.0,,16.0,16.0,6-4,,,0.0,0.0,,,,,,,,0.0,,,,,,,Za'Darius Smith,,,,2.0,,,,,,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,2020,35,GNB,,,,,,,,,,272,,,,,,,,,,0.0,0.0,2020,SmitZa00 2020
St.BEq00,,,,,,1,0.0,,1996-09-30,,53.8,,,,,,,,,,,,,,,,,,,0,,,,,12.0,1.0,6-5,,,,,,,,,,,,,,,,,24,7,Equanimeous St. Brown,,,,,,,,,,,,,,,,,,1,117,,,,,9.8,16.7,7,,0.6,1,,0.1,,0,7,,,,,7.0,0.6,1,,,0.0,,2020,1.0,GNB,,,13,,,,8,,,214,124,,,,,,,,15.5,,,2020,St.BEq00 2020
SterJa00,,,,,122.0,1,,,1996-06-26,,80.0,,,,,,,,,,,,,,,,,,,0,,,,,12.0,0.0,6-4,,,,,,0.0,8.0,1.0,,,,,8.0,,,,27,,Jace Sternberger,,,,,,,,,,,,,,,,,,1,114,,,,,9.5,9.5,12,,1.0,,,,,,,,,,,,,1,,,,,2020,,GNB,,,15,,,,12,,,251,114,,,,,8.0,,,9.5,,,2020,SterJa00 2020
SullCh00,,,,,,4,9,,1996-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,10.0,5-11,,,1.0,1.0,,,,,,,,7.0,,,,,,,Chandon Sullivan,,,,6.0,,,,,,db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,32,GNB,,,,,,,,,,189,,,,,,,,,,,7.0,2020,SullCh00 2020
SummTy00,,,,,,2,12,,1995-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,6-1,,,0.0,0.0,,,,,,,,0.0,,,,,,,Ty Summers,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,27,GNB,,,,,,,,,,241,,,,,,,,,,,0.0,2020,SummTy00 2020
SummTy00,,,,,,2,12,,1995-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,6-1,,,0.0,0.0,,,,,,,,0.0,,,,,,,Ty Summers,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,27,GNB,,,,,,,,,,241,,,,,,,,,,,0.0,2020,SummTy00 2020
TaylMa01,,,,,242,1,1,,1995-12-21,,83.3,,,,,,,,,,,,,,,,,,,0,,,,,15.0,1.0,6-2,,,,,,0,167,9,,,,,24,,,,26,9,Malik Taylor,,,,,,,,,,,,,,,,,,1,66,,,,,4.4,13.2,5,,0.3,1,,0.1,,0,9,,,,,9.0,0.6,1,,,0.0,,2020,2,GNB,,,6,,,,6,,,216,75,,,,,18.6,,,12.5,,,2020,TaylMa01 2020
TonyRo00,,,,,,6,,,1994-04-30,,88.1,,,,,,,,,,,,,,,,,,,0,,,,,16.0,8.0,6-5,,,,,,,,,,,,,,,,,45,,Robert Tonyan,,,,,,,,,,TE,,,,,,,,11,586,,,,,36.6,11.3,52,,3.3,,,,,,,,,,,,,11,,,,,2020,,GNB,,,59,,,,52,,,237,586,,,,,,,,11.3,,,2020,TonyRo00 2020
TonyRo00,,,,,,6,,,1994-04-30,,88.1,,,,,,,,,,,,,,,,,,,0,,,,,16.0,8.0,6-5,,,,,,,,,,,,,,,,,45,,Robert Tonyan,,,,,,,,,,TE,,,,,,,,11,586,,,,,36.6,11.3,52,,3.3,,,,,,,,,,,,,11,,,,,2020,,GNB,,,59,,,,52,,,237,586,,,,,,,,11.3,,,2020,TonyRo00 2020
ValdMa00,,,,,,7,,,1994-10-10,,52.4,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,16.0,12.0,6-4,,,,,,,,,,,,,,,,,78,9,Marquez Valdes-Scantling,,,,,,,,,,WR,,,,,,,,6,690,,,,,43.1,20.9,33,,2.1,4,,0.3,,0,13,,,,,3.3,0.8,6,,,0.0,,2020,,GNB,,,63,,,,37,,,206,703,,,,,,,,19.0,0.0,,2020,ValdMa00 2020
WagnRi00,,,,,,6,,,1989-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,9.0,6-6,,,,,,,,,,,,,,,,,,,Ricky Wagner,,,,,,,,,,rt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,GNB,,,,,,,,,,313,,,,,,,,,,,,2020,WagnRi00 2020
WillDe07,,,,,,0,,,1997-01-06,,,,,,,,,,,,,,,,,,,,,0,,,,,3.0,0.0,5-11,,,,,,,,,,,,,,,,,,5,Dexter Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.7,,0,8,,,,,4.0,2.7,0,,,,,2020,,GNB,,,,,,,2,,,212,8,,,,,,,,4.0,,,2020,WillDe07 2020
WillJa06,,,,,761.0,6,0.0,,1995-04-03,,88.6,,,,,,,,,,,,,,,,,,,0,,,,,14.0,3.0,6-0,,,,,,0.0,20.0,1.0,,,,,20.0,,,,29,25,Jamaal Williams,,,,,,,,,,,,,,,,,,1,236,,,,,16.9,7.6,31,,2.2,119,,8.5,,2,505,,,,,4.2,36.1,3,,,0.0,,2020,2.0,GNB,,,35,,,,150,,,213,741,,,,,20.0,,,4.9,,,2020,WillJa06 2020
WillJa06,,,,,761.0,6,0.0,,1995-04-03,,88.6,,,,,,,,,,,,,,,,,,,0,,,,,14.0,3.0,6-0,,,,,,0.0,20.0,1.0,,,,,20.0,,,,29,25,Jamaal Williams,,,,,,,,,,,,,,,,,,1,236,,,,,16.9,7.6,31,,2.2,119,,8.5,,2,505,,,,,4.2,36.1,3,,,0.0,,2020,2.0,GNB,,,35,,,,150,,,213,741,,,,,20.0,,,4.9,,,2020,WillJa06 2020
WinnBi00,,,,,,0,4,,1989-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6-4,,,0.0,0.0,,,,,,,,0.0,,,,,,,Billy Winn,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2,GNB,,,,,,,,,,300,,,,,,,,,,,0.0,2020,WinnBi00 2020
AddiMa00,,,,,,4,9.0,,1987-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,6-3,,,0.0,0.0,,,,,,,,0.0,,,,,,,Mario Addison,,,,4.0,,,,,,RDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,2020,21.0,BUF,,,,,,,,,,260,,,,,,,,,,,0.0,2020,AddiMa00 2020
AlleJo02,119.0,7.82,8.5,117.0,,20,,572,1996-05-21,,100.0,396,121.0,,,81.7,,,,,,,,,,,2,,,9,0,1,-2,3,16.0,16.0,6-5,1.7,109.0,,,10,,,,,,,,,55,,,12.0,24,Josh Allen,118.0,7.33,120.0,,69.2,6.5,37,4544,7.9,QB,,,,,13-3-0,107.2,,1.0,12.0,,,,,0.8,12.0,1.0,,0.1,102,,6.4,,8,421,,,,,4.1,26.3,9,,116.0,0.0,,2020,,BUF,,,1.0,26,,118.0,103,,,237,433,159,114.0,11.5,284.0,,,,4.2,-2,,2020,AlleJo02 2020
BarkMa00,,7.5,8.2,,,1,,21,1990-09-08,,,11,,,,33.9,,,,,,,,,,,,,,0,,,,,5.0,0.0,6-2,4.8,,,,1,,,,,,,,,56,,,,-1,Matt Barkley,,8.64,,,52.4,4.8,1,197,9.4,,,,,,,80.9,,,,,,,,,,,,,6,,1.2,,0,-6,,,,,-1.0,-1.2,0,,,,,2020,,BUF,,,,1,,,6,,,234,-6,7,,17.9,39.4,,,,-1.0,,,2020,BarkMa00 2020
BassTy00,,,,,,3,0,,1997-02-14,,,,,,,,96.6,59,57,82.4,34,28,6,4,,,,9,8,,,,,,16.0,0.0,5-10,,,,,,,,,1,1,58,,,,,,,,Tyler Bass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1,BUF,9,6,,,,,,9,9,185,,,,,,,,,,,,2020,BassTy00 2020
BassTy00,,,,,,3,0,,1997-02-14,,,,,,,,96.6,59,57,82.4,34,28,6,4,,,,9,8,,,,,,16.0,0.0,5-10,,,,,,,,,1,1,58,,,,,,,,Tyler Bass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1,BUF,9,6,,,,,,9,9,185,,,,,,,,,,,,2020,BassTy00 2020
BeasCo00,,40.0,40.0,,,10,,1.0,1989-04-26,,76.6,1.0,,,,100.0,,,,,,,,,,,,,,0,,,,,15.0,10.0,5-8,0.0,,,,0.0,,,,,,,,,20.0,,,35,,Cole Beasley,,20.0,,,100.0,100.0,1.0,20.0,20.0,wr,,,,,,158.3,,4,967,,,,,64.5,11.8,82,,5.5,,,,,,,,,,,,,4,,,,,2020,,BUF,,,107,0.0,,,82,,,174,967,0.0,,20.0,1.3,,,,11.8,,,2020,BeasCo00 2020
BeasCo00,,40.0,40.0,,,10,,1.0,1989-04-26,,76.6,1.0,,,,100.0,,,,,,,,,,,,,,0,,,,,15.0,10.0,5-8,0.0,,,,0.0,,,,,,,,,20.0,,,35,,Cole Beasley,,20.0,,,100.0,100.0,1.0,20.0,20.0,wr,,,,,,158.3,,4,967,,,,,64.5,11.8,82,,5.5,,,,,,,,,,,,,4,,,,,2020,,BUF,,,107,0.0,,,82,,,174,967,0.0,,20.0,1.3,,,,11.8,,,2020,BeasCo00 2020
BeasCo00,,40.0,40.0,,,10,,1.0,1989-04-26,,76.6,1.0,,,,100.0,,,,,,,,,,,,,,0,,,,,15.0,10.0,5-8,0.0,,,,0.0,,,,,,,,,20.0,,,35,,Cole Beasley,,20.0,,,100.0,100.0,1.0,20.0,20.0,wr,,,,,,158.3,,4,967,,,,,64.5,11.8,82,,5.5,,,,,,,,,,,,,4,,,,,2020,,BUF,,,107,0.0,,,82,,,174,967,0.0,,20.0,1.3,,,,11.8,,,2020,BeasCo00 2020
BojoCo00,,,,,,3,0.0,,1996-09-13,0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-0,,,,,,,,,,,,,,,72,,,,Corey Bojorquez,,,,,,,,,,,,,,41,,,,,0.0,,,,,,,0.0,,,0,,,,,0,,,,,,,,,,0.0,,2020,1.0,BUF,,,0.0,,2082,,,,,208,,,,,,,50.8,,,,,2020,BojoCo00 2020
BrowJo02,,,,,,5,,,1990-04-03,,63.5,,,,,,,,,,,,,,,,,,,0,,,,,9.0,8.0,5-11,,,,,,,,,,,,,,,,,46,,John Brown,,,,,,,,,,WR,,,,,,,,3,458,,,,,50.9,13.9,33,,3.7,,,,,,,,,,,,,3,,,,,2020,,BUF,,,52,,,,33,,,178,458,,,,,,,,13.9,,,2020,BrowJo02 2020
BryaBr00,,,,,,0,0,,1993-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Brandin Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1,BUF,,,,,,,,,,294,,,,,,,,,,,,2020,BryaBr00 2020
ButlVe00,,,,,,4,9,,1994-06-14,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,14.0,9.0,6-4,,,0.0,0.0,,,,,,,,0.0,,,,,,,Vernon Butler,,,,1.0,,,,,,LDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,9,BUF,,,,,,,,,,330,,,,,,,,,,0.0,0.0,2020,ButlVe00 2020
CoxxBr01,,,,,,0,0,,1994-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Bryan Cox Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1,BUF,,,,,,,,,,270,,,,,,,,,,,,2020,CoxxBr01 2020
DaviGa01,,,,,,6,,,1999-04-01,,56.5,,,,,,,,,,,,,,,,,,,1,0,1,0,,16.0,11.0,6-2,,,,,,,,,,,,,,,,,56,0,Gabriel Davis,,,,,,,,,,WR,,,,,,,,7,599,,,,,37.4,17.1,35,,2.2,1,,0.1,,0,0,,,,,0.0,0.0,7,,,0.0,,2020,,BUF,,,62,,,,36,,,216,599,,,,,,,,16.6,0,,2020,DaviGa01 2020
DawkDi00,,,,,,8,,,1994-04-26,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,16.0,16.0,6-5,,,,,,,,,,,,,,,,,,,Dion Dawkins,,,,,,,,,,LT,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,0.0,,2020,,BUF,,,0.0,,,,,,,320,,,,,,,,,,0,,2020,DawkDi00 2020
DawkDi00,,,,,,8,,,1994-04-26,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,16.0,16.0,6-5,,,,,,,,,,,,,,,,,,,Dion Dawkins,,,,,,,,,,LT,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,0.0,,2020,,BUF,,,0.0,,,,,,,320,,,,,,,,,,0,,2020,DawkDi00 2020
DiggSt00,,,,,,16,,,1993-11-29,,76.5,,,,,,,,,,,,,,,,,,,0,,,,,16.0,15.0,6-0,,,,,,,,,,,,,,,,,55,1,Stefon Diggs,,,,,,,,,,WR,,,,,,,,8,1535,,,,,95.9,12.1,127,,7.9,1,,0.1,,0,1,,,,,1.0,0.1,8,,,,,2020,,BUF,,,166,,,,128,,,191,1536,,,,,,,,12.0,,,2020,DiggSt00 2020
DodsTy01,,,,,,2,9,,1998-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,6-0,,,0,0,,,,,,,,0,,,,,,,Tyrel Dodson,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,13,BUF,,,,,,,,,,237,,,,,,,,,,,0,2020,DodsTy01 2020
EdmuTr01,,,,,,9,42,,1998-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,6-5,,,0,0,,,,,,,,0,,,,,,,Tremaine Edmunds,,,,3,,,,,,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2020,77,BUF,,,,,,,,,,250,,,,,,,,,,,0,2020,EdmuTr01 2020
EpenAJ00,,,,,,2,3,,1998-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,6-5,,,0,0,,,,,,,,0,,,,,,,A.J. Epenesa,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,11,BUF,,,,,,,,,,275,,,,,,,,,,,0,2020,EpenAJ00 2020
FeliJo00,,,,,,5,,,1992-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,6-4,,,,,,,,,,,,,,,,,,,Jon Feliciano,,,,,,,,,,rg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,BUF,,,,,,,,,,325,,,,,,,,,,,,2020,FeliJo00 2020
FergRe00,,,,,,1,0,,1994-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-2,,,,,,,,,,,,,,,,,,,Reid Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2,BUF,,,,,,,,,,235,,,,,,,,,,,,2020,FergRe00 2020
FordCo00,,,,,,4,,,1996-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,6-3,,,,,,,,,,,,,,,,,,,Cody Ford,,,,,,,,,,lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,BUF,,,,,,,,,,329,,,,,,,,,,,,2020,FordCo00 2020
GillRe00,,,,,,0,0,,1997-08-20,,100.0,,,,,,,,,,,,,,,,,,,0,1,0,0,,14.0,0.0,6-1,,,,,,,,,,,,,,,,,15,,Reggie Gilliam,,,,,,,,,,,,,,,,,,1,16,,,,,1.1,8.0,2,,0.1,,,,,,,,,,,,,1,,,0.0,,2020,2,BUF,,,2,,,,2,,,255,16,,,,,,,,8.0,0,,2020,GillRe00 2020
HughJe99,,,,,,8,10,,1988-08-13,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,21.0,,15.0,15.0,6-2,,,1.0,0.0,,,,,,,,-3.0,,,,,,,Jerry Hughes,,,,3.0,,,,,,LDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,2020,19,BUF,,,,,,,,,,254,,,,,,,,,,21.0,-3.0,2020,HughJe99 2020
HydeMi00,,,,,36,5,22,,1990-12-31,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,15.0,15.0,6-0,,,1,0,,0.0,3.0,1.0,,,,33,3.0,,,0,,,Micah Hyde,,,,5,,,,,,FS,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,48,BUF,,,,,,,,,,197,,,,,,3.0,,0.0,,0.0,33,2020,HydeMi00 2020
JackDa02,,,,,,1,2,,1996-11-29,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,5.0,2.0,6-0,,,1,0,,,,,,,,6,,,,,,,Dane Jackson,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,13,BUF,,,,,,,,,,187,,,,,,,,,,0,6,2020,JackDa02 2020
JeffQu00,,,,,,3,9,,1993-03-31,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,16.0,4.0,6-4,,,0.0,0.0,,,,,,,,0.0,,,,,,,Quinton Jefferson,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2020,14,BUF,,,,,,,,,,291,,,,,,,,,,0.0,0.0,2020,JeffQu00 2020
JohnDa10,,,,,,1,3,,1997-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,6-6,,,,,,,,,,,,,,,,,,,Darryl Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,11,BUF,,,,,,,,,,253,,,,,,,,,,,,2020,JohnDa10 2020
JohnJa11,,13.0,13.0,,-1.0,1,1,1.0,1995-11-06,,,1.0,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,5-10,0.0,,,,0.0,0.0,-1.0,1.0,,,,,-1.0,13.0,,,,,Jaquan Johnson,,13.0,,,100.0,0.0,0.0,13.0,13.0,,,,,,,118.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,3,BUF,,,,0.0,,,,,,191,,0.0,,13.0,0.9,-1.0,,,,,,2020,JohnJa11 2020
JohnTa01,,,,,,10,24,,1996-07-27,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,16.0,11.0,5-11,,,1,1,,,,,,,,51,,,,,,,Taron Johnson,,,,7,,,,,,RLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2020,70,BUF,,,,,,,,,,192,,,,,,,,,,0,51,2020,JohnTa01 2020
JoneTa00,,,,,,0,1.0,,1988-07-26,,0.0,,,,,,,,,,,,,,,,,,,0,,,,,13.0,0.0,6-0,,,,,,,,,,,,,,,,,0.0,0,Taiwan Jones,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0,,0.0,,0,0,,,,,,0.0,0,,,0.0,,2020,5.0,BUF,,,2.0,,,,0,,,195,0,,,,,,,,,,,2020,JoneTa00 2020
KleiAJ00,,,,,,6,22,,1991-07-30,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,,16.0,11.0,6-1,,,0.0,0.0,,,,,,,,0.0,,,,,,,A.J. Klein,,,,4.0,,,,,,LLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,2020,53,BUF,,,,,,,,,,240,,,,,,,,,,0.0,0.0,2020,KleiAJ00 2020
KnoxDa00,,,,,,3,,,1996-11-14,,54.5,,,,,,,,,,,,,,,,,,,2,,,,,12.0,7.0,6-4,,,,,,,,,,,,,,,,,36,,Dawson Knox,,,,,,,,,,TE,,,,,,,,3,288,,,,,24.0,12.0,24,,2.0,,,,,,,,,,,,,3,,,,,2020,,BUF,,,44,,,,24,,,254,288,,,,,,,,12.0,,,2020,KnoxDa00 2020
KrofTy00,,,,,,1,,,1992-10-15,,75.0,,,,,,,,,,,,,,,,,,,0,,,,,10.0,4.0,6-6,,,,,,,,,,,,,,,,,38,,Tyler Kroft,,,,,,,,,,,,,,,,,,3,119,,,,,11.9,9.9,12,,1.2,,,,,,,,,,,,,3,,,,,2020,,BUF,,,16,,,,12,,,252,119,,,,,,,,9.9,,,2020,KrofTy00 2020
KumeJa00,,,,,,0,,,1992-02-17,,100.0,,,,,,,,,,,,,,,,,,,0,,,,,6.0,0.0,6-4,,,,,,,,,,,,,,,,,22,,Jake Kumerow,,,,,,,,,,,,,,,,,,1,22,,,,,3.7,22.0,1,,0.2,,,,,,,,,,,,,1,,,,,2020,,BUF,,,1,,,,1,,,209,22,,,,,,,,22.0,,,2020,KumeJa00 2020
LaceDe00,,,,,,0,1,,1990-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Deon Lacey,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,0.0,,2020,0,BUF,,,0.0,,,,,,,235,,,,,,,,,,,,2020,LaceDe00 2020
LeexDa00,,,,,,0,0,,1994-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6-1,,,,,,,,,,,,,,,,,,,Darron Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,1,BUF,,,,,,,,,,232,,,,,,,,,,,,2020,LeexDa00 2020
LewiCa00,,,,,,1,2,,1997-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,5-9,,,,,,,,,,,,,,,,,,,Cameron Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,5,BUF,,,,,,,,,,185,,,,,,,,,,,,2020,LewiCa00 2020
LoveMi00,,,,,,0,0,,1994-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6-3,,,,,,,,,,,,,,,,,,,Mike Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,2,BUF,,,,,,,,,,255,,,,,,,,,,,,2020,LoveMi00 2020
MarlDe00,,,,,,3,6.0,,1992-07-25,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,15.0,4.0,6-1,,,2.0,0.0,,,,,,,,23.0,,,,,,,Dean Marlowe,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,2020,16.0,BUF,,,,,,,,,,208,,,,,,,,,,0.0,39.0,2020,MarlDe00 2020
MataTy00,,,,,,1,11,,1992-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6-1,,,0.0,0.0,,,,,,,,0.0,,,,,,,Tyler Matakevich,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,12,BUF,,,,,,,,,,235,,,,,,,,,,,0.0,2020,MataTy00 2020
McKeIs00,,32.0,32.0,,407,4,,1.0,1995-04-09,,88.2,1.0,,,,91.0,,,,,,,,,,,,,,0,,,,,16.0,7.0,5-8,0.0,,,,0.0,0,32,2,,,,,27,12.0,,84,46,14,Isaiah McKenzie,,12.0,,,100.0,100.0,1.0,12.0,12.0,wr,1,84,1,,,156.2,,5,282,,,,,17.6,9.4,30,,1.9,10,,0.6,,0,9,,,,,0.9,0.6,5,,,,,2020,,BUF,,,34,0.0,,,40,,,173,291,0.0,,12.0,0.8,16.0,,84.0,7.3,,,2020,McKeIs00 2020
MilaMa00,,,,,,3,10,,1994-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,6-0,,,1,0,,,,,,,,0,,,,,,,Matt Milano,,,,3,,,,,,llb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,2020,35,BUF,,,,,,,,,,223,,,,,,,,,,,0,2020,MilaMa00 2020
MorsMi00,,,,,,7,,,1992-04-21,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,14.0,14.0,6-6,,,,,,,,,,,,,,,,,,,Mitch Morse,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2020,,BUF,,,,,,,,,,305,,,,,,,,,,0.0,,2020,MorsMi00 2020
MossZa00,,,,,,5,,,1997-12-15,,77.8,,,,,,,,,,,,,,,,,,,0,,,,,13.0,0.0,5-9,,,,,,,,,,,,,,,,,20,31,Zack Moss,,,,,,,,,,,,,,,,,,1,95,,,,,7.3,6.8,14,,1.1,112,,8.6,,4,481,,,,,4.3,37.0,5,,,,,2020,,BUF,,,18,,,,126,,,223,576,,,,,,,,4.6,,,2020,MossZa00 2020
